trade_id,india_vix,cpra_grade,historical_fail_rate,trade_size_inr,epi_flag,peak_margin_utilization,settlement_fail
TXN-IN-118354,16.92,CPRA_1,0.00407,247231.96,0,0.835,0
TXN-IN-118355,13.21,CPRA_2,0.00948,38313.17,1,0.6216,0
TXN-IN-118356,17.93,CPRA_1,0.00333,282069.02,1,0.7379,0
TXN-IN-118357,17.33,CPRA_1,0.00359,991496.24,0,0.7196,0
TXN-IN-118358,20.17,CPRA_1,0.00413,56492.53,0,0.6938,0
TXN-IN-118359,21.3,CPRA_1,0.0003,351739.98,0,0.4552,0
TXN-IN-118360,12.74,CPRA_3,0.03273,89312.07,0,0.6166,0
TXN-IN-118361,16.54,CPRA_1,0.00039,186711.33,1,0.543,0
TXN-IN-118362,20.45,CPRA_2,0.01219,69987.82,0,0.5428,0
TXN-IN-118363,17.75,CPRA_1,0.00077,156832.76,0,0.4129,0
TXN-IN-118364,15.5,CPRA_3,0.03064,15991.96,0,1.1055,0
TXN-IN-118365,22.53,CPRA_1,0.00276,5000.0,1,0.3928,0
TXN-IN-118366,22.47,CPRA_1,0.00391,49037.44,0,0.5993,0
TXN-IN-118367,11.04,CPRA_1,0.00234,230281.91,0,0.7635,0
TXN-IN-118368,18.94,CPRA_1,0.00251,185799.45,0,0.6256,0
TXN-IN-118369,20.13,CPRA_2,0.00833,1235911.12,0,0.7665,0
TXN-IN-118370,16.57,CPRA_3,0.03727,606022.94,1,0.7275,0
TXN-IN-118371,18.45,CPRA_1,0.00049,16974.84,0,0.6805,0
TXN-IN-118372,16.92,CPRA_2,0.01218,898170.89,0,0.7974,0
TXN-IN-118373,19.91,CPRA_1,0.00179,12771.61,1,0.6948,0
TXN-IN-118374,15.59,CPRA_1,0.0015,560179.49,1,0.3964,0
TXN-IN-118375,15.73,CPRA_1,0.00412,1348275.49,0,0.5951,0
TXN-IN-118376,16.93,CPRA_1,0.00396,112896.52,0,0.7431,0
TXN-IN-118377,20.07,CPRA_1,0.00075,568281.17,0,0.6288,0
TXN-IN-118378,20.88,CPRA_1,0.0047,254116.61,0,0.4728,0
TXN-IN-118379,27.63,CPRA_2,0.01369,10638.3,0,0.5432,0
TXN-IN-118380,13.46,CPRA_1,0.00281,242052.84,0,0.7797,0
TXN-IN-118381,11.9,CPRA_1,0.00316,148906.05,0,0.8489,0
TXN-IN-118382,22.48,CPRA_1,0.00168,4624624.18,0,0.616,0
TXN-IN-118383,18.04,CPRA_3,0.03224,125312.37,0,1.1954,0
TXN-IN-118384,12.12,CPRA_1,0.0019,77531.92,1,0.5172,0
TXN-IN-118385,16.86,CPRA_2,0.01013,363114.16,0,0.6796,0
TXN-IN-118386,24.77,CPRA_2,0.01303,67327.77,1,0.6158,0
TXN-IN-118387,15.59,CPRA_1,0.00217,144836.7,0,0.6442,0
TXN-IN-118388,18.88,CPRA_1,0.00096,191451.36,0,0.659,0
TXN-IN-118389,14.82,CPRA_1,0.00343,659854.29,0,0.6442,0
TXN-IN-118390,13.74,CPRA_1,0.00211,20706.27,1,0.3033,0
TXN-IN-118391,23.39,CPRA_2,0.01746,147889.91,0,0.7247,0
TXN-IN-118392,15.18,CPRA_1,0.00241,718760.89,0,0.4716,0
TXN-IN-118393,16.4,CPRA_1,0.00301,187952.97,1,0.3979,0
TXN-IN-118394,17.93,CPRA_2,0.01323,15177.06,1,0.5725,0
TXN-IN-118395,14.76,CPRA_4,0.12938,360067.6,1,1.269,0
TXN-IN-118396,40.41,CPRA_1,0.00329,615767.32,0,0.949,0
TXN-IN-118397,22.32,CPRA_3,0.01888,583455.72,0,0.7777,0
TXN-IN-118398,13.0,CPRA_1,0.00155,26402.07,0,0.5842,0
TXN-IN-118399,24.11,CPRA_1,0.00426,25061.27,0,0.3696,0
TXN-IN-118400,19.05,CPRA_1,0.00134,362232.17,0,0.7254,0
TXN-IN-118401,19.74,CPRA_2,0.00823,2466803.31,0,0.7067,0
TXN-IN-118402,17.01,CPRA_1,0.00252,607192.93,0,0.7169,0
TXN-IN-118403,16.31,CPRA_1,0.00061,705633.84,1,0.7019,0
TXN-IN-118404,24.12,CPRA_2,0.00924,154729.71,0,0.5768,0
TXN-IN-118405,13.68,CPRA_3,0.0458,25379.71,0,0.6958,0
TXN-IN-118406,26.11,CPRA_1,0.00127,317237.8,1,0.5198,0
TXN-IN-118407,18.33,CPRA_1,0.00379,385700.55,1,0.5293,0
TXN-IN-118408,12.85,CPRA_2,0.01311,177200.6,1,0.7071,0
TXN-IN-118409,12.42,CPRA_3,0.02332,34211.54,1,0.6722,0
TXN-IN-118410,14.87,CPRA_1,0.00269,252618.44,1,0.6328,0
TXN-IN-118411,15.4,CPRA_1,0.00154,216227.08,0,0.7283,0
TXN-IN-118412,12.5,CPRA_1,0.00055,6066891.17,0,0.5438,0
TXN-IN-118413,20.44,CPRA_3,0.03264,166183.66,0,0.2314,0
TXN-IN-118414,21.49,CPRA_2,0.02065,1615974.07,0,0.7184,0
TXN-IN-118415,21.1,CPRA_1,0.00385,34944.92,0,0.6651,0
TXN-IN-118416,23.25,CPRA_1,0.00231,4080227.7,0,0.7094,0
TXN-IN-118417,15.69,CPRA_2,0.01819,12941.98,1,0.5481,0
TXN-IN-118418,19.49,CPRA_1,0.00472,43625.88,0,0.5675,0
TXN-IN-118419,23.16,CPRA_1,0.00264,764249.24,0,0.6049,0
TXN-IN-118420,20.53,CPRA_1,0.00149,397084.53,0,0.7157,0
TXN-IN-118421,18.93,CPRA_4,0.08219,30980.56,0,0.6229,1
TXN-IN-118422,26.49,CPRA_1,0.00212,468851.49,0,0.7514,0
TXN-IN-118423,16.07,CPRA_1,0.00389,35468.32,1,0.59,0
TXN-IN-118424,16.05,CPRA_1,0.00133,200003.14,0,0.3949,0
TXN-IN-118425,18.33,CPRA_2,0.01864,25375.62,0,0.6949,0
TXN-IN-118426,18.3,CPRA_3,0.02454,98729.72,0,0.6762,0
TXN-IN-118427,18.09,CPRA_3,0.03534,290576.76,1,0.516,0
TXN-IN-118428,12.62,CPRA_3,0.03178,63645.69,1,0.6376,0
TXN-IN-118429,24.27,CPRA_1,0.00227,102284.48,0,0.6898,0
TXN-IN-118430,19.47,CPRA_1,0.0034,220583.69,0,0.6114,0
TXN-IN-118431,11.45,CPRA_2,0.01058,786034.06,1,0.8498,0
TXN-IN-118432,12.04,CPRA_1,0.00481,22038.37,1,0.3397,0
TXN-IN-118433,26.39,CPRA_1,0.00492,1076217.1,0,0.698,0
TXN-IN-118434,15.33,CPRA_1,0.00098,9081083.15,0,0.6908,0
TXN-IN-118435,17.94,CPRA_3,0.03062,294747.33,0,0.4794,0
TXN-IN-118436,13.85,CPRA_3,0.02247,80252.62,0,0.4447,0
TXN-IN-118437,41.7,CPRA_1,0.0016,519381.73,1,0.6754,0
TXN-IN-118438,17.19,CPRA_1,0.00444,20905.65,1,0.6441,0
TXN-IN-118439,15.5,CPRA_1,0.00113,309392.41,0,0.566,0
TXN-IN-118440,23.62,CPRA_2,0.01455,325244.3,0,0.5393,0
TXN-IN-118441,13.45,CPRA_1,0.00229,63368.45,1,0.5443,0
TXN-IN-118442,24.8,CPRA_1,0.00065,272024.56,1,0.7962,0
TXN-IN-118443,16.73,CPRA_3,0.02194,148449.46,0,0.6325,0
TXN-IN-118444,21.95,CPRA_3,0.0386,269083.09,1,0.651,0
TXN-IN-118445,19.05,CPRA_1,0.00374,131015.1,0,0.4674,0
TXN-IN-118446,16.44,CPRA_1,0.00208,71439.69,1,0.6789,0
TXN-IN-118447,12.6,CPRA_1,0.005,205119.8,0,0.6073,0
TXN-IN-118448,18.27,CPRA_2,0.0171,31047.76,1,0.5712,0
TXN-IN-118449,14.41,CPRA_3,0.02178,273972.74,1,0.6789,0
TXN-IN-118450,18.11,CPRA_1,0.0028,573506.17,1,0.558,0
TXN-IN-118451,22.84,CPRA_1,0.00241,241704.5,1,0.8231,0
TXN-IN-118452,20.52,CPRA_4,0.13227,258859.65,0,0.6376,1
TXN-IN-118453,11.32,CPRA_1,0.00198,258007.7,0,0.3586,0
TXN-IN-118454,16.04,CPRA_2,0.01429,56130.92,0,0.5247,0
TXN-IN-118455,14.96,CPRA_1,0.00286,886452.04,0,0.6696,0
TXN-IN-118456,15.37,CPRA_1,0.00275,111519.52,0,0.5534,0
TXN-IN-118457,18.62,CPRA_3,0.04032,286596.07,1,0.6694,0
TXN-IN-118458,15.56,CPRA_2,0.01408,1003604.96,1,0.3963,0
TXN-IN-118459,14.37,CPRA_4,0.09896,281274.05,0,0.6302,1
TXN-IN-118460,13.11,CPRA_1,0.00161,607064.51,1,0.7319,0
TXN-IN-118461,15.85,CPRA_1,0.00469,52599.59,0,0.6642,0
TXN-IN-118462,22.24,CPRA_1,0.0043,145351.2,0,0.5675,0
TXN-IN-118463,22.63,CPRA_1,0.00052,157052.13,0,0.5307,0
TXN-IN-118464,19.16,CPRA_3,0.02262,693667.0,0,0.6219,0
TXN-IN-118465,11.82,CPRA_1,0.00157,48209.41,1,0.4731,0
TXN-IN-118466,18.6,CPRA_4,0.04555,521900.82,1,0.5919,0
TXN-IN-118467,27.61,CPRA_1,0.0006,1039792.82,0,0.5573,0
TXN-IN-118468,13.29,CPRA_2,0.01253,130914.78,1,0.6366,0
TXN-IN-118469,15.69,CPRA_1,0.00245,36946061.77,1,0.8899,0
TXN-IN-118470,22.32,CPRA_1,0.00403,5074631.27,0,0.573,0
TXN-IN-118471,11.96,CPRA_1,0.00401,601843.97,0,0.6809,0
TXN-IN-118472,15.77,CPRA_1,0.00413,101242.44,1,0.6449,0
TXN-IN-118473,30.09,CPRA_1,0.00132,248858.32,1,0.8517,0
TXN-IN-118474,28.71,CPRA_2,0.01133,124177.34,0,0.42,0
TXN-IN-118475,28.79,CPRA_1,0.00468,800490.72,0,0.6776,0
TXN-IN-118476,15.83,CPRA_3,0.03554,458677.75,0,0.6448,0
TXN-IN-118477,26.29,CPRA_1,0.00471,1202797.85,0,0.7802,0
TXN-IN-118478,18.8,CPRA_2,0.01071,835042.23,0,0.6653,0
TXN-IN-118479,14.26,CPRA_2,0.01848,143755.96,1,0.5483,0
TXN-IN-118480,15.08,CPRA_1,0.00154,25314.32,1,0.4921,0
TXN-IN-118481,20.0,CPRA_3,0.03262,1076210.94,0,1.1773,0
TXN-IN-118482,11.85,CPRA_1,0.0021,226885.07,1,0.4373,0
TXN-IN-118483,16.88,CPRA_1,0.00413,121574.71,0,0.3401,0
TXN-IN-118484,18.2,CPRA_2,0.01932,174854.09,0,0.4421,0
TXN-IN-118485,21.2,CPRA_1,0.00189,231612.12,0,0.4819,0
TXN-IN-118486,12.2,CPRA_2,0.01228,310235.88,1,0.6284,0
TXN-IN-118487,16.94,CPRA_1,0.00178,76724.56,0,0.9007,0
TXN-IN-118488,23.31,CPRA_1,0.00297,3013102.8,0,0.758,0
TXN-IN-118489,33.42,CPRA_1,0.00419,238428.13,1,0.9299,0
TXN-IN-118490,14.26,CPRA_2,0.02264,218983.08,0,0.5852,0
TXN-IN-118491,26.23,CPRA_3,0.01195,763514.94,1,0.508,0
TXN-IN-118492,22.85,CPRA_2,0.00968,5000.0,0,0.6521,0
TXN-IN-118493,27.9,CPRA_1,0.00102,666326.51,0,0.6758,0
TXN-IN-118494,11.92,CPRA_1,0.00414,305103.42,1,0.5151,0
TXN-IN-118495,21.64,CPRA_1,0.00403,723535.97,0,0.5719,0
TXN-IN-118496,25.99,CPRA_1,0.00468,41680.99,0,0.6805,0
TXN-IN-118497,17.54,CPRA_1,0.00096,58876.48,0,0.5847,0
TXN-IN-118498,16.19,CPRA_1,0.00345,96817.57,0,0.7552,0
TXN-IN-118499,18.26,CPRA_1,0.00367,80457.47,1,0.6954,0
TXN-IN-118500,25.19,CPRA_2,0.01942,277447.85,0,0.4098,0
TXN-IN-118501,14.41,CPRA_3,0.0377,30431.78,0,0.3163,0
TXN-IN-118502,14.19,CPRA_3,0.02746,6418250.24,1,0.7534,0
TXN-IN-118503,11.58,CPRA_1,0.00025,2659154.8,1,0.6807,0
TXN-IN-118504,17.05,CPRA_3,0.02174,98620.32,0,0.4794,0
TXN-IN-118505,12.87,CPRA_4,0.0819,40415.38,1,0.2096,0
TXN-IN-118506,17.14,CPRA_1,0.00151,742023.77,0,0.4544,0
TXN-IN-118507,13.85,CPRA_1,0.00448,3102272.11,1,0.4263,0
TXN-IN-118508,15.23,CPRA_2,0.01578,1329671.35,0,0.7506,0
TXN-IN-118509,15.81,CPRA_2,0.01084,203792.89,1,0.5522,0
TXN-IN-118510,18.49,CPRA_2,0.01561,32803.23,0,0.801,0
TXN-IN-118511,18.94,CPRA_1,0.00107,177060.23,0,0.8318,0
TXN-IN-118512,16.47,CPRA_2,0.01502,1362482.1,1,0.472,0
TXN-IN-118513,15.59,CPRA_1,0.00474,897581.76,0,0.5553,0
TXN-IN-118514,15.18,CPRA_2,0.00961,296067.72,0,0.767,0
TXN-IN-118515,12.4,CPRA_3,0.03199,15640.86,0,0.507,0
TXN-IN-118516,25.21,CPRA_3,0.04275,335929.66,1,0.6867,0
TXN-IN-118517,14.26,CPRA_2,0.01101,109764.87,1,0.4096,0
TXN-IN-118518,17.71,CPRA_1,0.00248,502968.17,0,0.7441,0
TXN-IN-118519,13.19,CPRA_1,0.00057,258908.87,1,0.7337,0
TXN-IN-118520,21.47,CPRA_1,0.00288,3405909.21,0,0.729,0
TXN-IN-118521,17.85,CPRA_1,0.00145,523277.99,1,0.6549,0
TXN-IN-118522,19.39,CPRA_1,0.00394,64906.62,0,0.371,0
TXN-IN-118523,13.11,CPRA_3,0.02083,98372.02,1,0.7283,0
TXN-IN-118524,19.69,CPRA_1,0.00047,241343.88,1,0.6234,0
TXN-IN-118525,11.95,CPRA_1,0.00111,70283.41,0,0.8825,0
TXN-IN-118526,14.81,CPRA_1,0.00465,19457.98,0,0.5288,0
TXN-IN-118527,13.38,CPRA_1,0.00017,7416778.34,0,0.7838,0
TXN-IN-118528,17.77,CPRA_2,0.00525,54436.24,0,0.7456,0
TXN-IN-118529,25.87,CPRA_1,0.00312,12191331.56,1,0.7293,0
TXN-IN-118530,20.72,CPRA_2,0.0062,144398.79,0,0.5586,0
TXN-IN-118531,27.98,CPRA_1,0.00335,26648.0,0,0.3424,0
TXN-IN-118532,17.99,CPRA_1,0.00339,227412.6,0,0.6219,0
TXN-IN-118533,21.62,CPRA_2,0.01644,159675.59,0,0.4579,0
TXN-IN-118534,23.95,CPRA_1,0.00174,494166.51,0,0.7906,0
TXN-IN-118535,23.85,CPRA_3,0.02715,245545.26,1,0.6244,0
TXN-IN-118536,13.01,CPRA_1,0.00141,37754.33,0,0.4925,0
TXN-IN-118537,14.2,CPRA_2,0.01685,217441.26,1,0.325,0
TXN-IN-118538,22.95,CPRA_1,0.00461,64326.31,0,0.6788,0
TXN-IN-118539,28.1,CPRA_1,0.00444,128679.62,0,0.3832,0
TXN-IN-118540,14.01,CPRA_1,0.00282,196690.61,0,0.8271,0
TXN-IN-118541,14.4,CPRA_1,0.00495,265973.87,0,0.6689,0
TXN-IN-118542,20.65,CPRA_2,0.01202,16717.43,0,0.6722,0
TXN-IN-118543,15.59,CPRA_3,0.03402,25881.37,0,0.5129,0
TXN-IN-118544,23.46,CPRA_2,0.01567,541586.08,0,0.6492,0
TXN-IN-118545,21.24,CPRA_1,0.00139,383277.97,1,0.7066,0
TXN-IN-118546,24.64,CPRA_1,0.00275,1186940.93,0,0.6678,0
TXN-IN-118547,16.15,CPRA_1,0.00461,48174.26,0,0.377,0
TXN-IN-118548,15.39,CPRA_3,0.03737,4501375.84,0,0.9057,0
TXN-IN-118549,14.45,CPRA_1,0.00121,9746.61,0,0.659,0
TXN-IN-118550,27.83,CPRA_2,0.00961,645784.79,0,0.4851,0
TXN-IN-118551,13.11,CPRA_2,0.01343,1608492.6,0,0.5928,0
TXN-IN-118552,12.87,CPRA_1,0.0021,126049.9,0,0.7136,0
TXN-IN-118553,18.15,CPRA_2,0.01133,62545.09,0,0.6505,0
TXN-IN-118554,15.33,CPRA_2,0.00794,257094.81,0,0.8076,0
TXN-IN-118555,24.02,CPRA_1,0.0042,187852.86,1,0.7946,0
TXN-IN-118556,12.72,CPRA_1,0.00476,118492.11,1,0.4065,0
TXN-IN-118557,16.58,CPRA_1,0.0001,435499.58,0,0.4746,0
TXN-IN-118558,12.13,CPRA_1,0.00138,3441748.98,0,0.4619,0
TXN-IN-118559,15.91,CPRA_1,0.00024,163448.65,0,0.5105,0
TXN-IN-118560,18.03,CPRA_1,0.00292,426415.44,0,0.5493,0
TXN-IN-118561,17.21,CPRA_2,0.01504,3666387.67,0,0.724,0
TXN-IN-118562,16.9,CPRA_2,0.01717,581261.21,1,0.2991,0
TXN-IN-118563,21.31,CPRA_1,0.00098,5792375.07,1,0.3563,0
TXN-IN-118564,13.86,CPRA_3,0.02248,35509.62,0,0.8018,0
TXN-IN-118565,19.52,CPRA_4,0.13874,29479.88,0,0.7568,1
TXN-IN-118566,16.73,CPRA_1,0.00323,19123.0,0,0.7987,0
TXN-IN-118567,15.97,CPRA_2,0.01081,735916.33,1,0.4953,0
TXN-IN-118568,20.19,CPRA_2,0.00866,83796.58,1,0.7611,0
TXN-IN-118569,18.43,CPRA_1,0.00376,824505.37,1,0.6641,0
TXN-IN-118570,19.9,CPRA_2,0.01348,136346.26,0,0.5142,0
TXN-IN-118571,32.62,CPRA_1,0.00116,334427.26,1,0.7335,0
TXN-IN-118572,16.68,CPRA_1,0.00275,41106.44,0,0.3786,0
TXN-IN-118573,12.94,CPRA_1,0.00048,1431888.21,0,0.6046,0
TXN-IN-118574,13.94,CPRA_1,0.00477,65707.11,1,0.7896,0
TXN-IN-118575,27.73,CPRA_1,0.00343,2377239.63,0,0.3259,0
TXN-IN-118576,15.82,CPRA_1,0.00324,110981.95,0,0.6039,0
TXN-IN-118577,21.26,CPRA_1,0.00407,149639.45,1,0.5911,0
TXN-IN-118578,17.2,CPRA_1,0.00414,275953.45,0,0.5577,0
TXN-IN-118579,13.5,CPRA_1,0.0013,440675.91,0,0.578,0
TXN-IN-118580,18.37,CPRA_2,0.0171,877450.07,0,0.4974,0
TXN-IN-118581,14.62,CPRA_2,0.02066,87509.05,0,0.6507,0
TXN-IN-118582,15.01,CPRA_1,0.00288,107608.89,1,0.6746,0
TXN-IN-118583,17.23,CPRA_1,0.00157,119756.91,1,0.52,0
TXN-IN-118584,12.36,CPRA_1,0.00313,58617.74,1,0.8005,0
TXN-IN-118585,21.1,CPRA_1,0.00154,375143.96,1,0.6162,0
TXN-IN-118586,15.4,CPRA_1,0.00325,60546.75,0,0.622,0
TXN-IN-118587,22.07,CPRA_1,0.00372,181784.09,0,0.55,0
TXN-IN-118588,21.79,CPRA_1,0.00125,874516.44,1,0.8176,0
TXN-IN-118589,16.52,CPRA_1,0.00409,438478.57,1,0.8325,0
TXN-IN-118590,18.03,CPRA_4,0.1485,118469.5,0,0.6519,1
TXN-IN-118591,19.58,CPRA_2,0.00456,1813609.69,0,0.4448,0
TXN-IN-118592,15.8,CPRA_3,0.03867,118629.48,0,0.7608,0
TXN-IN-118593,12.05,CPRA_3,0.02997,128451.76,0,0.6018,0
TXN-IN-118594,18.33,CPRA_1,0.00099,1844028.03,0,0.5047,0
TXN-IN-118595,23.9,CPRA_1,0.00195,3387897.92,1,0.8483,0
TXN-IN-118596,14.51,CPRA_1,0.00044,39611.7,0,0.2802,0
TXN-IN-118597,22.5,CPRA_3,0.02335,8566548.14,0,0.637,0
TXN-IN-118598,13.21,CPRA_2,0.01017,223584.4,0,0.5122,0
TXN-IN-118599,16.23,CPRA_2,0.00747,308033.45,1,0.5299,0
TXN-IN-118600,16.86,CPRA_4,0.05541,530736.07,1,0.738,0
TXN-IN-118601,17.33,CPRA_1,0.00146,125683.61,0,0.4826,0
TXN-IN-118602,14.08,CPRA_2,0.01826,38028.94,1,0.4714,0
TXN-IN-118603,13.24,CPRA_1,0.00397,1244542.77,0,0.6331,0
TXN-IN-118604,16.39,CPRA_2,0.015,12716.36,1,0.6068,0
TXN-IN-118605,20.38,CPRA_3,0.02096,125109.47,1,0.6634,0
TXN-IN-118606,14.47,CPRA_1,0.00057,130723.65,1,0.5518,0
TXN-IN-118607,16.74,CPRA_1,0.00047,295288.46,0,0.8601,0
TXN-IN-118608,32.63,CPRA_1,0.00114,745204.97,1,0.3959,0
TXN-IN-118609,18.76,CPRA_2,0.0205,1271574.78,0,0.7242,0
TXN-IN-118610,16.37,CPRA_1,0.00475,35107.54,0,0.7552,0
TXN-IN-118611,17.15,CPRA_2,0.01478,1550829.1,0,0.6996,0
TXN-IN-118612,29.97,CPRA_1,0.00177,23507.0,1,0.5537,0
TXN-IN-118613,20.6,CPRA_1,0.00482,88258.35,0,0.6726,0
TXN-IN-118614,14.63,CPRA_1,0.00246,14849021.47,0,0.8249,0
TXN-IN-118615,21.19,CPRA_1,0.00179,860784.49,1,0.3413,0
TXN-IN-118616,13.67,CPRA_2,0.01179,1146490.51,0,0.7219,0
TXN-IN-118617,17.86,CPRA_2,0.01702,548732.94,1,0.6165,0
TXN-IN-118618,25.4,CPRA_1,0.00475,7362669.87,1,0.3477,0
TXN-IN-118619,17.91,CPRA_3,0.02381,4529686.26,0,0.6902,0
TXN-IN-118620,13.5,CPRA_1,0.00468,534327.69,1,0.6696,0
TXN-IN-118621,17.44,CPRA_1,0.00487,166262.22,1,0.8836,0
TXN-IN-118622,25.33,CPRA_1,0.00083,76205.78,0,0.6261,0
TXN-IN-118623,14.42,CPRA_1,0.00153,102332.13,1,0.6179,0
TXN-IN-118624,21.09,CPRA_2,0.00725,296075.47,1,0.6361,0
TXN-IN-118625,25.85,CPRA_1,0.00312,88640.61,1,0.4808,0
TXN-IN-118626,19.45,CPRA_1,0.00041,430148.89,1,0.7882,0
TXN-IN-118627,17.64,CPRA_2,0.00823,1317432.66,0,0.424,0
TXN-IN-118628,14.66,CPRA_3,0.0259,552741.51,0,0.5488,0
TXN-IN-118629,15.04,CPRA_2,0.00464,86143.9,1,0.8461,0
TXN-IN-118630,16.33,CPRA_2,0.01432,641632.09,0,0.6159,0
TXN-IN-118631,21.26,CPRA_1,0.00455,279120.93,0,0.4456,0
TXN-IN-118632,36.02,CPRA_1,0.00165,288358.8,0,0.655,0
TXN-IN-118633,14.45,CPRA_2,0.01022,20686.31,0,0.802,0
TXN-IN-118634,20.36,CPRA_2,0.01763,100760.22,0,0.6934,0
TXN-IN-118635,23.61,CPRA_1,0.00378,131331.58,0,0.5536,0
TXN-IN-118636,17.56,CPRA_1,0.00206,41707.07,0,0.6207,0
TXN-IN-118637,17.36,CPRA_3,0.03223,62242.69,0,0.339,0
TXN-IN-118638,12.71,CPRA_3,0.02603,112427.91,0,0.7089,0
TXN-IN-118639,18.33,CPRA_3,0.02375,293345.71,0,0.5954,0
TXN-IN-118640,17.15,CPRA_1,0.00081,152811.1,0,0.5,0
TXN-IN-118641,15.92,CPRA_1,0.00338,1731694.46,0,0.636,0
TXN-IN-118642,19.2,CPRA_1,0.00275,169342.22,1,0.6027,0
TXN-IN-118643,13.87,CPRA_2,0.01765,135165.4,1,0.5009,0
TXN-IN-118644,14.37,CPRA_3,0.0164,2116295.78,0,0.3423,0
TXN-IN-118645,18.44,CPRA_1,0.00371,1019470.2,1,0.7331,0
TXN-IN-118646,27.71,CPRA_2,0.0139,810674.85,0,0.5364,0
TXN-IN-118647,16.65,CPRA_1,0.00201,139358.21,0,0.5232,0
TXN-IN-118648,17.57,CPRA_1,0.00348,180786.57,0,0.3898,0
TXN-IN-118649,17.42,CPRA_1,0.00471,279788.29,0,0.6743,0
TXN-IN-118650,13.77,CPRA_2,0.01373,756252.61,1,0.7638,0
TXN-IN-118651,16.14,CPRA_1,0.00018,55804.35,1,0.3233,0
TXN-IN-118652,18.19,CPRA_4,0.10375,2325882.43,0,0.4329,1
TXN-IN-118653,18.08,CPRA_2,0.00674,17196.18,0,0.514,0
TXN-IN-118654,19.65,CPRA_1,0.00452,157250.01,0,0.6584,0
TXN-IN-118655,13.66,CPRA_1,0.00485,4356154.08,0,0.4707,0
TXN-IN-118656,14.91,CPRA_1,0.0037,156906.16,0,0.4385,0
TXN-IN-118657,12.36,CPRA_2,0.00892,370331.92,0,0.8038,0
TXN-IN-118658,26.14,CPRA_1,0.00182,101255.55,0,0.478,0
TXN-IN-118659,15.61,CPRA_1,0.00337,1167241.87,1,0.8297,0
TXN-IN-118660,18.71,CPRA_1,0.0027,4005774.28,0,0.6591,0
TXN-IN-118661,17.3,CPRA_2,0.01389,258998.51,0,0.585,0
TXN-IN-118662,11.59,CPRA_1,0.00277,83502.3,1,0.736,0
TXN-IN-118663,13.24,CPRA_2,0.00627,3850790.17,1,0.5388,0
TXN-IN-118664,17.11,CPRA_1,0.00244,3723415.59,1,0.4867,0
TXN-IN-118665,20.27,CPRA_3,0.02583,343017.15,0,0.8152,0
TXN-IN-118666,19.78,CPRA_1,0.00392,1650831.83,0,0.6227,0
TXN-IN-118667,12.97,CPRA_1,0.00247,12762.29,0,0.7397,0
TXN-IN-118668,13.75,CPRA_1,0.00353,101998.73,0,0.5196,0
TXN-IN-118669,19.25,CPRA_1,0.00027,112221.63,0,0.4891,0
TXN-IN-118670,19.73,CPRA_1,0.00062,156848.47,0,0.8449,0
TXN-IN-118671,12.86,CPRA_1,0.00416,39531.45,1,0.8497,0
TXN-IN-118672,19.22,CPRA_1,0.00417,853754.0,1,0.6105,0
TXN-IN-118673,17.07,CPRA_4,0.1441,69112.46,1,0.8328,0
TXN-IN-118674,16.27,CPRA_2,0.00827,371417.9,0,0.5084,0
TXN-IN-118675,28.04,CPRA_2,0.00832,119912.23,1,0.5123,0
TXN-IN-118676,16.66,CPRA_1,0.00354,197806.55,0,0.5841,0
TXN-IN-118677,15.18,CPRA_2,0.01727,457302.9,1,0.4214,0
TXN-IN-118678,21.7,CPRA_1,0.00198,270225.28,1,0.7839,0
TXN-IN-118679,21.4,CPRA_2,0.00998,12144.73,1,0.6435,0
TXN-IN-118680,25.61,CPRA_1,0.00458,205514.31,1,0.5137,0
TXN-IN-118681,20.95,CPRA_1,0.00156,554182.14,1,0.4009,0
TXN-IN-118682,20.68,CPRA_4,0.13627,19825.94,0,0.5095,1
TXN-IN-118683,17.44,CPRA_2,0.01864,183075.69,1,0.6842,0
TXN-IN-118684,34.61,CPRA_1,0.00171,530507.42,0,0.7354,0
TXN-IN-118685,13.88,CPRA_3,0.02922,362745.28,0,0.6525,0
TXN-IN-118686,19.9,CPRA_1,0.00206,21490.46,1,0.4343,0
TXN-IN-118687,13.62,CPRA_1,0.00029,53984.1,0,0.8041,0
TXN-IN-118688,17.43,CPRA_1,0.00118,1077149.13,0,0.7264,0
TXN-IN-118689,17.29,CPRA_1,0.00046,195112.52,0,0.5959,0
TXN-IN-118690,17.42,CPRA_1,0.0027,557842.78,0,0.6916,0
TXN-IN-118691,12.25,CPRA_1,0.00351,344945.79,0,0.8467,0
TXN-IN-118692,15.6,CPRA_1,0.00299,515700.55,0,0.6614,0
TXN-IN-118693,37.39,CPRA_1,0.00336,647598.09,0,0.9196,0
TXN-IN-118694,17.95,CPRA_1,0.00412,355577.76,0,0.7868,0
TXN-IN-118695,23.22,CPRA_1,0.0049,2335633.21,0,0.5933,0
TXN-IN-118696,19.21,CPRA_1,0.00072,54172.96,1,0.4708,0
TXN-IN-118697,32.92,CPRA_1,0.00083,321935.64,0,0.9571,0
TXN-IN-118698,19.27,CPRA_3,0.02434,54289.41,0,0.3609,0
TXN-IN-118699,17.97,CPRA_1,0.00424,438611.92,0,0.7782,0
TXN-IN-118700,13.12,CPRA_2,0.01316,204145.71,1,0.677,0
TXN-IN-118701,13.21,CPRA_2,0.0079,50548.47,1,0.5772,0
