trade_id,india_vix,cpra_grade,historical_fail_rate,trade_size_inr,epi_flag,peak_margin_utilization,settlement_fail
TXN-IN-119220,14.96,CPRA_1,0.00018,95856.29,0,0.5030991938063305,0
TXN-IN-119221,21.08,CPRA_1,0.00235,124801.68,1,0.6690533030357099,0
TXN-IN-119222,16.36,CPRA_3,0.03385,39415.83,1,0.7915025495878262,0
TXN-IN-119223,16.44,CPRA_1,0.00082,477176.68,0,0.6201856730882157,0
TXN-IN-119224,16.9,CPRA_2,0.01746,262546.98,0,0.6622580482845979,0
TXN-IN-119225,11.52,CPRA_1,0.00356,106723.67,1,0.684899550426143,0
TXN-IN-119226,25.29,CPRA_2,0.01389,54796.95,1,0.8378267552669771,0
TXN-IN-119227,16.54,CPRA_1,0.00395,57538.0,0,0.6297091459852593,0
TXN-IN-119228,16.38,CPRA_1,0.00059,12142.7,0,0.8287068646543061,0
TXN-IN-119229,26.62,CPRA_1,0.00265,470268.55,1,0.5626129102566182,0
TXN-IN-119230,20.38,CPRA_1,0.00333,64023.49,1,0.40848589091646853,0
TXN-IN-119231,14.6,CPRA_2,0.01892,99165.15,1,0.5801181835187744,0
TXN-IN-119232,19.49,CPRA_2,0.01938,176254.87,0,0.6519791756066503,0
TXN-IN-119233,20.6,CPRA_1,0.00275,428311.67,1,0.7689886288313715,0
TXN-IN-119234,17.13,CPRA_2,0.00533,449022.66,1,0.8570344115630364,0
TXN-IN-119235,32.0,CPRA_1,0.00034,741906.17,1,0.991386205979913,0
TXN-IN-119236,16.94,CPRA_2,0.00461,298673.53,0,0.32961652540657493,0
TXN-IN-119237,17.96,CPRA_1,0.00181,5254390.15,0,0.5871950777199475,0
TXN-IN-119238,18.17,CPRA_3,0.03352,145008.98,0,0.23140143856179227,0
TXN-IN-119239,22.53,CPRA_2,0.01596,466638.83,0,0.711548688700288,0
TXN-IN-119240,14.3,CPRA_2,0.00857,202659.44,1,0.6040883023265836,0
TXN-IN-119241,23.56,CPRA_1,0.00378,611431.13,0,0.5112588692193759,0
TXN-IN-119242,37.83,CPRA_1,0.00113,55477.62,0,0.636614494218368,0
TXN-IN-119243,12.96,CPRA_1,0.00104,77194.8,1,0.721364308264666,0
TXN-IN-119244,14.5,CPRA_1,0.00284,59187.22,0,0.7024181121462503,0
TXN-IN-119245,12.69,CPRA_1,0.00416,101330.32,0,0.6607293674803739,1
TXN-IN-119246,11.75,CPRA_2,0.02015,226600.86,1,0.7122981272527885,0
TXN-IN-119247,14.42,CPRA_1,0.00372,36375.81,1,0.83717693605323,0
TXN-IN-119248,14.62,CPRA_1,0.00344,284598.97,1,0.9409247096073915,0
TXN-IN-119249,23.1,CPRA_1,0.00432,18521.37,0,0.6556291443586306,0
TXN-IN-119250,26.35,CPRA_1,0.00309,2505369.96,0,0.4387408239495594,0
TXN-IN-119251,19.45,CPRA_1,0.00225,267068.71,1,0.541053667069519,0
TXN-IN-119252,25.13,CPRA_1,0.00312,91782.61,0,0.47777519823121994,0
TXN-IN-119253,22.39,CPRA_1,0.00322,1297042.94,1,0.7520208964789443,0
TXN-IN-119254,15.29,CPRA_2,0.0156,277307.84,1,0.7120373647845014,0
TXN-IN-119255,20.2,CPRA_1,0.00326,22885.6,0,0.7355642011173285,0
TXN-IN-119256,14.05,CPRA_1,0.00451,52255.54,0,0.7302831689897217,0
TXN-IN-119257,17.96,CPRA_1,0.00489,105185.15,1,0.5389255056051524,0
TXN-IN-119258,19.1,CPRA_3,0.02748,1088312.61,0,0.5573641382957311,0
TXN-IN-119259,21.5,CPRA_3,0.03537,1859706.11,0,0.7681641016561491,0
TXN-IN-119260,30.55,CPRA_1,0.00293,20753.02,0,0.9485239679802462,0
TXN-IN-119261,13.33,CPRA_2,0.01738,65830.63,0,0.604516239647087,0
TXN-IN-119262,17.82,CPRA_1,0.00328,11482334.85,0,0.5257201634820076,0
TXN-IN-119263,28.28,CPRA_2,0.003,838298.28,0,0.6265600542563418,0
TXN-IN-119264,15.02,CPRA_1,0.00112,82143.31,0,0.8082622506934825,0
TXN-IN-119265,14.18,CPRA_1,0.00388,106562.32,1,0.8337565483429353,0
TXN-IN-119266,22.23,CPRA_2,0.00993,1158482.18,1,0.5477975890051977,0
TXN-IN-119267,21.07,CPRA_1,0.0008,520555.2,1,0.7769467425320108,0
TXN-IN-119268,12.71,CPRA_1,0.00254,459053.79,0,0.7096327165436036,0
TXN-IN-119269,15.54,CPRA_1,0.00082,1081602.83,1,0.6961354237134144,0
TXN-IN-119270,13.74,CPRA_1,0.00279,416591.68,0,0.4008028608827889,0
TXN-IN-119271,13.76,CPRA_3,0.03934,254049.02,1,0.6941388815602558,0
TXN-IN-119272,20.57,CPRA_1,0.00273,11522.97,1,0.6014912094376688,0
TXN-IN-119273,20.55,CPRA_1,0.0027,47401.37,1,0.6141782671579338,0
TXN-IN-119274,17.85,CPRA_2,0.0079,215930.29,0,0.5731167733313484,0
TXN-IN-119275,13.3,CPRA_1,0.00112,432080.36,0,0.6370216836248589,0
TXN-IN-119276,13.83,CPRA_1,0.00276,574873.94,0,0.5021624240597702,0
TXN-IN-119277,20.0,CPRA_3,0.03219,125008.03,0,0.5953273324413035,0
TXN-IN-119278,12.91,CPRA_1,0.00392,402809.07,0,0.4346956099364504,0
TXN-IN-119279,12.21,CPRA_4,0.06155,1589214.97,1,0.6048569189611204,0
TXN-IN-119280,15.83,CPRA_1,0.00139,412453.37,0,0.49693341545784564,0
TXN-IN-119281,17.88,CPRA_1,0.0026,261749.37,0,0.6982508099265844,0
TXN-IN-119282,12.41,CPRA_1,0.00348,274275.62,1,0.5572935804323921,0
TXN-IN-119283,20.28,CPRA_1,0.00398,36873.57,0,0.47636607150269283,0
TXN-IN-119284,17.32,CPRA_1,0.00322,38213.09,0,0.822666779102703,0
TXN-IN-119285,13.6,CPRA_1,0.00391,20334.62,0,0.46613215579168604,0
TXN-IN-119286,18.35,CPRA_1,0.00145,48913.39,0,0.5678722910641879,0
TXN-IN-119287,11.92,CPRA_2,0.00814,468555.69,1,0.8005287006918378,0
TXN-IN-119288,16.14,CPRA_1,0.00159,233568.33,0,0.45120481676019614,0
TXN-IN-119289,16.32,CPRA_1,0.00181,406986.89,0,0.8053255980661188,0
TXN-IN-119290,17.94,CPRA_2,0.02232,635399.85,0,0.7662230601181186,0
TXN-IN-119291,18.57,CPRA_1,0.00445,313062.87,1,0.6806109550268258,0
TXN-IN-119292,22.61,CPRA_2,0.00943,149526.32,1,0.7816022114110864,0
TXN-IN-119293,17.65,CPRA_1,0.00345,12733.15,0,0.6330133787468792,0
TXN-IN-119294,12.84,CPRA_1,0.00472,1138379.45,0,0.21955231551384718,0
TXN-IN-119295,14.19,CPRA_1,0.00189,622047.16,0,0.49074995090336493,0
TXN-IN-119296,42.75,CPRA_2,0.00968,65493.51,0,0.6152424659398283,0
TXN-IN-119297,12.41,CPRA_2,0.01977,273981.09,1,0.5422750624307631,0
TXN-IN-119298,34.23,CPRA_2,0.01847,323213.5,0,0.5632916151753857,0
TXN-IN-119299,32.05,CPRA_3,0.03162,182016.08,0,0.6915183661725807,1
TXN-IN-119300,12.8,CPRA_2,0.01713,77314.09,0,0.43118840244927203,0
TXN-IN-119301,24.06,CPRA_1,0.00219,48845.25,0,0.7609773525689643,0
TXN-IN-119302,20.18,CPRA_1,0.00329,2913429.11,0,0.5070850701709193,0
TXN-IN-119303,25.69,CPRA_1,0.00479,222909.73,1,0.4369478715028948,0
TXN-IN-119304,14.3,CPRA_1,0.00116,3212197.53,1,0.6164100317313536,0
TXN-IN-119305,20.21,CPRA_1,0.00164,93607.17,0,0.48731570575176775,0
TXN-IN-119306,14.96,CPRA_2,0.01538,34996.23,0,0.5361051933460088,0
TXN-IN-119307,13.65,CPRA_1,0.00136,45833.64,0,0.5933774349682269,0
TXN-IN-119308,18.28,CPRA_1,0.00184,107019.4,1,0.6006343261391497,0
TXN-IN-119309,22.34,CPRA_1,0.00356,140362.61,0,0.6153161357274521,0
TXN-IN-119310,21.63,CPRA_1,0.00478,2127479.91,0,0.39506641736248344,0
TXN-IN-119311,24.71,CPRA_1,0.00489,692533.07,0,0.8270674921641779,0
TXN-IN-119312,14.53,CPRA_1,0.00339,15708.97,0,0.5880756052499537,0
TXN-IN-119313,31.95,CPRA_3,0.02594,149463.68,1,0.49519579524812735,0
TXN-IN-119314,18.13,CPRA_1,0.00423,372763.99,0,0.38950098278353873,0
TXN-IN-119315,13.52,CPRA_2,0.00901,439939.02,0,0.6618298785785508,0
TXN-IN-119316,24.02,CPRA_2,0.00828,8901.8,0,0.6613887725818003,0
TXN-IN-119317,17.42,CPRA_1,0.00294,820754.59,1,0.5918623327063641,0
TXN-IN-119318,15.39,CPRA_1,0.00428,577716.96,0,0.6802744967565343,0
TXN-IN-119319,17.46,CPRA_1,0.0016,289593.0,0,0.7665580099987194,0
TXN-IN-119320,12.17,CPRA_2,0.01293,244797.87,1,0.7472677117990633,0
TXN-IN-119321,29.24,CPRA_1,0.00145,868608.6,0,0.8257786687814375,0
TXN-IN-119322,20.98,CPRA_1,0.00159,166187.7,0,0.6676225227060784,0
TXN-IN-119323,18.14,CPRA_1,0.00269,7046.34,1,0.8690668735365622,0
TXN-IN-119324,16.38,CPRA_2,0.0092,115057.55,1,0.8847241750628225,0
TXN-IN-119325,25.17,CPRA_1,0.00098,268863.8,1,0.6028836228497962,0
TXN-IN-119326,29.94,CPRA_1,0.00397,305031.27,1,1.1932092418645737,0
TXN-IN-119327,13.26,CPRA_1,0.00303,491439.54,0,0.5382376218102829,0
TXN-IN-119328,18.13,CPRA_1,0.00023,151551.94,1,0.6146193915965694,0
TXN-IN-119329,19.79,CPRA_3,0.02033,178566.47,1,0.5826442015294431,0
TXN-IN-119330,25.08,CPRA_3,0.02481,10655.84,1,0.6258020296020964,0
TXN-IN-119331,22.03,CPRA_1,0.00052,141809.63,0,0.5387137704811946,0
TXN-IN-119332,20.2,CPRA_2,0.01462,20294.94,0,0.750909666113631,0
TXN-IN-119333,17.65,CPRA_1,0.00482,558181.78,1,0.42318980057306704,0
TXN-IN-119334,13.0,CPRA_1,0.00015,89555.78,1,0.6346576996007763,0
TXN-IN-119335,18.51,CPRA_1,0.00337,1020019.91,1,0.49657484564648113,0
TXN-IN-119336,16.57,CPRA_1,0.00299,243170.41,1,0.7975079104274377,0
TXN-IN-119337,13.24,CPRA_3,0.03256,11861.22,0,0.6270527776000365,0
TXN-IN-119338,29.97,CPRA_3,0.035,1585353.36,0,0.4565729543593455,1
TXN-IN-119339,18.05,CPRA_3,0.03057,776123.18,1,0.7531659040644216,0
TXN-IN-119340,21.82,CPRA_3,0.02292,6061.32,1,0.3954656803926983,0
TXN-IN-119341,16.77,CPRA_1,0.00458,168694.93,0,0.26410145140462565,0
TXN-IN-119342,13.91,CPRA_1,0.00128,406352.24,1,0.7092149214876834,0
TXN-IN-119343,22.38,CPRA_1,0.00029,2327657.53,1,0.33433993411125135,0
TXN-IN-119344,30.82,CPRA_1,0.00441,868560.81,1,0.6582848287285329,0
TXN-IN-119345,24.94,CPRA_3,0.03995,2784825.1,1,0.32398763702377054,0
TXN-IN-119346,20.48,CPRA_3,0.0255,471476.55,1,0.5721768442376141,0
TXN-IN-119347,16.63,CPRA_2,0.00871,23916.27,0,0.7588388056209475,0
TXN-IN-119348,19.24,CPRA_3,0.03347,102149.7,1,0.6163439248131606,0
TXN-IN-119349,22.13,CPRA_3,0.03404,24648.95,0,0.5350206851168497,0
TXN-IN-119350,16.25,CPRA_2,0.00453,64721.82,0,0.6671713476192802,0
TXN-IN-119351,22.02,CPRA_3,0.02559,190499.38,0,0.41548339025009084,1
TXN-IN-119352,16.97,CPRA_3,0.03825,156661.53,1,0.5111551161713664,0
TXN-IN-119353,11.84,CPRA_1,0.00463,327015.82,0,0.32018727024379356,0
TXN-IN-119354,14.06,CPRA_1,0.00405,52418.52,1,0.6268004223869517,0
TXN-IN-119355,17.21,CPRA_1,0.0009,1218733.44,0,0.5448325476027419,0
TXN-IN-119356,18.5,CPRA_3,0.03667,117541.62,0,0.581463807528714,0
TXN-IN-119357,24.02,CPRA_1,0.0025,215921.03,1,0.6329947233398387,0
TXN-IN-119358,19.61,CPRA_1,0.00125,406699.93,1,0.5695870903263018,0
TXN-IN-119359,12.51,CPRA_2,0.01777,338531.85,0,0.48784712892237425,0
TXN-IN-119360,22.12,CPRA_1,0.00289,588823.22,1,0.4804049026982719,0
TXN-IN-119361,16.42,CPRA_3,0.03614,191865.28,1,1.3366462291235808,0
TXN-IN-119362,12.98,CPRA_1,0.00311,319070.98,1,0.5275166530907369,0
TXN-IN-119363,22.06,CPRA_3,0.02258,1353955.63,0,0.653823210917661,0
TXN-IN-119364,23.27,CPRA_1,0.0043,22785.07,0,0.5033050209734408,0
TXN-IN-119365,18.8,CPRA_1,0.00181,375437.24,0,0.5140968961572471,0
TXN-IN-119366,19.91,CPRA_1,0.00101,1830102.35,0,0.9098740287022423,0
TXN-IN-119367,18.62,CPRA_1,0.00408,2385929.41,1,0.26057376142117183,0
TXN-IN-119368,21.81,CPRA_1,0.00032,6139.3,0,0.6755865756659258,0
TXN-IN-119369,17.09,CPRA_2,0.01876,52584.17,0,0.3233636272455986,0
TXN-IN-119370,11.75,CPRA_2,0.00979,640623.8,0,0.6476952728037497,0
TXN-IN-119371,14.1,CPRA_1,0.00143,328220.82,0,0.8170186050771094,0
TXN-IN-119372,14.64,CPRA_1,0.0027,162158.45,1,0.6629304531932699,0
TXN-IN-119373,16.44,CPRA_2,0.01423,4532110.41,0,0.6082202474273113,0
TXN-IN-119374,16.91,CPRA_4,0.12246,60660.65,0,0.7001329355282839,1
TXN-IN-119375,28.75,CPRA_1,0.00304,33733.41,0,0.3239377027106721,0
TXN-IN-119376,17.97,CPRA_2,0.01666,117142.47,0,0.3183736817988454,0
TXN-IN-119377,19.91,CPRA_2,0.0128,676081.14,0,0.7847540793040177,0
TXN-IN-119378,17.27,CPRA_1,0.00409,45793.77,0,0.624788420628302,0
TXN-IN-119379,18.63,CPRA_1,0.00311,13394.3,1,0.4829773898357594,0
TXN-IN-119380,19.84,CPRA_3,0.02696,76197.9,0,0.6908997070085411,0
TXN-IN-119381,24.98,CPRA_1,0.00159,33302.29,0,0.755346307892324,0
TXN-IN-119382,24.76,CPRA_1,0.00168,191912.08,0,0.6367376150599199,0
TXN-IN-119383,12.92,CPRA_1,0.00087,563938.88,0,0.5911211529970204,0
TXN-IN-119384,14.76,CPRA_1,0.0009,239864.17,0,0.7700206414182922,0
TXN-IN-119385,16.41,CPRA_2,0.01271,1861102.72,1,0.6094809542738169,0
TXN-IN-119386,24.04,CPRA_3,0.03267,349879.57,0,1.3261516326659875,0
TXN-IN-119387,19.26,CPRA_2,0.00702,128747.03,1,0.702915469263042,0
TXN-IN-119388,16.89,CPRA_2,0.00562,40138.74,0,0.5648258975500785,0
TXN-IN-119389,13.43,CPRA_1,0.00418,138663.28,0,0.485278348349971,0
TXN-IN-119390,22.44,CPRA_1,0.00261,96955.79,0,0.7610716756887792,0
TXN-IN-119391,25.4,CPRA_2,0.006,396687.13,1,0.4366726882189044,0
TXN-IN-119392,14.23,CPRA_1,0.0048,184336.36,0,0.4968337690122393,0
TXN-IN-119393,12.46,CPRA_1,0.0018,5841.77,0,0.5988888473377914,0
TXN-IN-119394,17.56,CPRA_1,0.00239,254486.47,1,0.5788095378712552,0
TXN-IN-119395,17.68,CPRA_1,0.00496,2543176.41,0,0.47505538699257416,0
TXN-IN-119396,28.14,CPRA_1,0.00295,99833.99,1,0.3952421241756856,0
TXN-IN-119397,15.31,CPRA_3,0.02674,647188.27,1,0.37732724247216265,0
TXN-IN-119398,14.73,CPRA_1,0.00219,168652.13,0,0.8383673518124415,0
TXN-IN-119399,14.61,CPRA_3,0.02304,102571.49,0,0.7952026735427855,0
TXN-IN-119400,13.59,CPRA_1,0.00077,189747.44,0,0.6122451917963109,0
TXN-IN-119401,17.0,CPRA_1,0.00065,2473706.87,0,0.8007798008770104,0
TXN-IN-119402,22.91,CPRA_1,0.00264,846892.19,1,0.33889186909243174,0
TXN-IN-119403,23.26,CPRA_2,0.00621,29042135.42,0,0.8927095305777012,0
TXN-IN-119404,13.7,CPRA_2,0.01952,46130.84,0,0.48994645672259346,0
TXN-IN-119405,24.42,CPRA_1,0.00409,2425679.36,1,0.553733101990319,0
TXN-IN-119406,18.05,CPRA_1,0.0045,33625.5,0,0.44265571394950787,0
TXN-IN-119407,12.08,CPRA_1,0.00068,1039307.41,0,0.6055179506219652,0
TXN-IN-119408,22.0,CPRA_2,0.00962,29306.66,1,0.6456460212889599,0
TXN-IN-119409,24.9,CPRA_1,0.00292,30308.25,1,0.47325646003827987,0
TXN-IN-119410,15.53,CPRA_1,0.00222,9097.15,0,0.5548472867844754,0
TXN-IN-119411,17.93,CPRA_2,0.00795,168976.55,0,0.6163916653234464,0
TXN-IN-119412,16.84,CPRA_1,0.00231,231234.53,0,0.5680604256414892,0
TXN-IN-119413,18.4,CPRA_2,0.01091,363987.34,1,0.6129441717351248,0
TXN-IN-119414,16.71,CPRA_1,0.00127,212789.79,1,0.748677655285735,0
TXN-IN-119415,18.94,CPRA_2,0.01065,207900.09,1,0.4507580536561244,0
TXN-IN-119416,11.7,CPRA_3,0.03717,88664.88,1,0.6597483052062346,0
TXN-IN-119417,15.38,CPRA_1,0.00378,286703.91,0,0.593595262418854,0
TXN-IN-119418,17.22,CPRA_1,0.00246,552975.85,1,0.5843348991244799,0
TXN-IN-119419,21.14,CPRA_1,0.00025,155032.46,0,0.24525694277211882,0
TXN-IN-119420,11.71,CPRA_1,0.00145,682394.5,1,0.44192045494895504,0
TXN-IN-119421,24.95,CPRA_1,0.00437,1711990.79,0,0.8131670184260216,0
TXN-IN-119422,17.97,CPRA_2,0.01119,1769546.5,1,0.6653481514379289,0
TXN-IN-119423,24.19,CPRA_2,0.00649,1330699.19,1,0.5717238927514234,0
TXN-IN-119424,19.74,CPRA_3,0.04174,76375.13,0,0.8397584547906843,0
TXN-IN-119425,27.3,CPRA_3,0.03718,457847.44,1,1.0134385142774494,0
TXN-IN-119426,20.13,CPRA_1,0.00339,694726.73,0,0.5409811578848066,0
TXN-IN-119427,12.56,CPRA_4,0.13241,38445.25,0,0.6827542068231335,1
TXN-IN-119428,21.47,CPRA_1,0.00367,244865.23,0,0.7226724809156497,0
TXN-IN-119429,18.47,CPRA_1,0.004,760390.04,0,0.8106457332500778,0
TXN-IN-119430,15.16,CPRA_1,0.00143,495679.3,0,0.33271161900869817,0
TXN-IN-119431,18.71,CPRA_1,0.00097,5053103.0,1,0.5840034934046094,0
TXN-IN-119432,20.28,CPRA_1,0.00138,175962.35,1,0.612127600528241,0
TXN-IN-119433,19.01,CPRA_1,0.00037,70561.93,1,0.7011315952709023,0
TXN-IN-119434,12.95,CPRA_1,0.00474,70925.77,0,0.27341669388350726,0
TXN-IN-119435,28.34,CPRA_2,0.01727,1254951.05,1,0.6512956636433144,0
TXN-IN-119436,22.53,CPRA_1,0.00309,575748.56,1,0.6796345440191399,0
TXN-IN-119437,17.65,CPRA_2,0.01589,147289.52,0,0.7801816727170494,0
TXN-IN-119438,16.4,CPRA_3,0.04267,3994584.49,1,0.7240013935947656,0
TXN-IN-119439,27.62,CPRA_1,0.00272,946116.52,1,0.7282124039095852,0
TXN-IN-119440,18.96,CPRA_2,0.01181,759335.51,1,0.7893879309747635,0
TXN-IN-119441,13.07,CPRA_3,0.03291,29094.67,0,0.6741812832415287,0
TXN-IN-119442,27.67,CPRA_2,0.01025,184553.75,1,0.4825366799627519,0
TXN-IN-119443,15.78,CPRA_1,0.00461,113197.13,0,0.3891849474099677,0
TXN-IN-119444,13.05,CPRA_2,0.01216,65424.72,1,0.6403411132973451,0
TXN-IN-119445,19.07,CPRA_1,0.00218,25600533.89,1,0.6734416715611944,0
TXN-IN-119446,14.96,CPRA_1,0.00181,498487.86,1,0.3463254239673829,0
TXN-IN-119447,17.15,CPRA_2,0.01141,457868.07,0,0.524647760095414,0
TXN-IN-119448,19.99,CPRA_1,0.0004,391286.3,0,0.7221547954508191,0
TXN-IN-119449,11.25,CPRA_1,0.00447,43707.84,1,0.7350804292265425,0
TXN-IN-119450,18.37,CPRA_1,0.00419,674760.06,1,0.527566672900876,0
TXN-IN-119451,25.35,CPRA_1,0.00051,1530141.95,1,0.6600076254615798,0
TXN-IN-119452,13.24,CPRA_1,0.00042,66356.72,0,0.5323491908298597,0
TXN-IN-119453,11.55,CPRA_3,0.03304,169081.14,0,0.6495480541874624,0
TXN-IN-119454,22.8,CPRA_4,0.07958,78290.69,1,0.4990631532974195,0
TXN-IN-119455,18.12,CPRA_1,0.00263,137356.69,0,0.8224810657184876,0
TXN-IN-119456,20.75,CPRA_2,0.01838,733130.07,0,0.41966471649720016,0
TXN-IN-119457,15.83,CPRA_2,0.02179,1145869.79,1,0.560035230993584,0
TXN-IN-119458,18.91,CPRA_1,0.00313,254793.86,1,0.4898984822977485,0
TXN-IN-119459,27.79,CPRA_1,0.00042,76925.16,0,0.7330821338521653,0
TXN-IN-119460,20.85,CPRA_2,0.01707,1999873.24,0,0.8673113967083756,0
TXN-IN-119461,13.49,CPRA_1,0.00336,154898.83,0,0.6624756937674837,0
TXN-IN-119462,24.57,CPRA_1,0.00293,1004565.29,0,0.3931464964249209,0
TXN-IN-119463,17.36,CPRA_2,0.00529,384341.99,0,0.44815796788049,0
TXN-IN-119464,11.81,CPRA_3,0.04421,172433.53,0,0.8772680105741557,0
TXN-IN-119465,14.4,CPRA_1,0.00384,194998.94,0,0.5704495170860032,0
TXN-IN-119466,13.78,CPRA_1,0.00465,146123.49,1,0.3066058529533056,0
TXN-IN-119467,17.14,CPRA_2,0.02103,133860.33,1,0.3503546019605402,0
TXN-IN-119468,24.82,CPRA_2,0.00974,26826.31,0,0.7429103877725141,0
TXN-IN-119469,22.43,CPRA_3,0.02138,498781.45,0,0.9263602659601252,0
TXN-IN-119470,15.08,CPRA_1,0.00097,74601.2,0,0.605012815411536,0
TXN-IN-119471,20.2,CPRA_2,0.00585,3998450.43,0,0.44164983752854536,0
TXN-IN-119472,15.54,CPRA_1,0.00392,144006.76,0,0.7334175816483567,0
TXN-IN-119473,16.36,CPRA_1,0.00132,288669.5,0,0.5708986704823535,0
TXN-IN-119474,19.38,CPRA_1,0.00431,264781.38,0,0.41611259378514226,0
TXN-IN-119475,13.23,CPRA_3,0.02463,66979.16,0,0.42407023878819394,0
TXN-IN-119476,16.72,CPRA_2,0.01118,93402.61,0,0.6360644413844543,0
TXN-IN-119477,16.79,CPRA_1,0.00206,8618492.6,0,0.6930658145678408,0
TXN-IN-119478,14.68,CPRA_2,0.01301,4053553.3,0,0.6814402714092851,0
TXN-IN-119479,20.11,CPRA_3,0.0264,62739.27,0,0.4924933312402542,0
TXN-IN-119480,20.16,CPRA_2,0.01917,65777.75,0,0.40634905312537234,0
TXN-IN-119481,14.01,CPRA_1,0.0046,340533.41,0,0.8116445154988552,0
TXN-IN-119482,13.16,CPRA_1,0.00308,35856.88,1,0.4397660428165747,0
TXN-IN-119483,17.42,CPRA_1,0.00035,66822.09,0,0.6265681615280531,0
TXN-IN-119484,14.29,CPRA_2,0.01447,3084318.57,1,0.706569707937396,0
TXN-IN-119485,15.89,CPRA_3,0.02892,130934.51,0,0.3341408343169868,0
TXN-IN-119486,11.21,CPRA_1,0.00432,1120583.33,0,0.7451897361634405,0
TXN-IN-119487,16.75,CPRA_1,0.00227,3389972.97,0,0.6690457110226291,0
TXN-IN-119488,16.07,CPRA_2,0.00659,521079.84,0,0.45506756392892145,0
TXN-IN-119489,13.32,CPRA_1,0.0032,109168.62,0,0.6900746458275706,0
TXN-IN-119490,21.99,CPRA_1,0.00482,1091229.69,0,0.3413710598324282,0
TXN-IN-119491,15.97,CPRA_1,0.00225,16645.23,0,0.5957887267214196,0
TXN-IN-119492,18.0,CPRA_1,0.002,44066.0,0,0.46715473105385114,0
TXN-IN-119493,21.6,CPRA_1,0.00474,234528.02,1,0.4346619412950752,0
TXN-IN-119494,20.51,CPRA_3,0.02946,30729.22,1,1.1793164464475512,0
TXN-IN-119495,12.77,CPRA_1,0.00127,130250.76,0,0.5715601031747317,0
TXN-IN-119496,18.24,CPRA_3,0.03352,109417.22,1,1.4189998490187183,0
TXN-IN-119497,14.63,CPRA_1,0.00208,36754.2,0,0.5722531490730822,0
TXN-IN-119498,24.1,CPRA_2,0.00383,773288.01,0,0.48370336327307495,0
TXN-IN-119499,30.17,CPRA_1,0.00381,124589.24,0,0.616914445813232,0
TXN-IN-119500,25.26,CPRA_1,0.00294,323624.08,0,0.5596981331757989,0
TXN-IN-119501,21.83,CPRA_1,0.00157,58449.09,0,0.7807012556975715,0
TXN-IN-119502,17.19,CPRA_4,0.09302,683251.92,1,0.5561748954478012,0
TXN-IN-119503,22.46,CPRA_1,0.00217,523505.91,1,0.6545815770439927,0
TXN-IN-119504,12.24,CPRA_1,0.00498,82259.21,1,0.5620137520320041,0
TXN-IN-119505,14.98,CPRA_1,0.00376,415330.97,1,0.4726019748610322,0
TXN-IN-119506,20.23,CPRA_3,0.02362,575503.41,0,0.4931945143709171,0
TXN-IN-119507,16.64,CPRA_2,0.0137,87910.0,1,0.6184415344403182,0
TXN-IN-119508,13.64,CPRA_1,0.00483,42283.57,0,0.6522730248972675,0
TXN-IN-119509,20.07,CPRA_1,0.00055,190251.61,1,0.5473089529690105,0
TXN-IN-119510,27.08,CPRA_1,0.00044,111839.0,0,0.4916432981074049,0
TXN-IN-119511,26.17,CPRA_3,0.02668,72552.14,0,0.5691259446272792,0
TXN-IN-119512,15.03,CPRA_1,0.00028,98565.96,0,0.3484496015637132,0
TXN-IN-119513,28.92,CPRA_1,0.00453,63943.28,0,0.5599329272069745,0
TXN-IN-119514,15.63,CPRA_1,0.00343,491008.26,0,0.5458798205970161,0
TXN-IN-119515,18.36,CPRA_2,0.01518,6392.35,0,0.5238911310743984,0
TXN-IN-119516,23.67,CPRA_1,0.00136,390207.53,0,0.5396808601973236,0
TXN-IN-119517,11.68,CPRA_1,0.00287,203206.64,0,0.47109223535165357,0
TXN-IN-119518,18.05,CPRA_2,0.00373,506466.77,1,0.5667608259854403,0
TXN-IN-119519,14.22,CPRA_3,0.02726,281439.11,0,0.3228073992487145,0
TXN-IN-119520,16.09,CPRA_3,0.03579,437117.79,0,0.5462086859095804,0
TXN-IN-119521,23.67,CPRA_1,0.00109,508680.03,0,0.748500466798899,0
TXN-IN-119522,15.61,CPRA_1,0.00306,51691.25,0,0.49238122108365934,0
TXN-IN-119523,17.21,CPRA_1,0.00163,173225.97,0,0.47846262141816337,0
TXN-IN-119524,17.45,CPRA_1,0.00321,691544.89,0,0.6829620527388179,0
TXN-IN-119525,21.41,CPRA_2,0.01548,918969.98,1,0.5642536364527544,0
TXN-IN-119526,23.14,CPRA_2,0.01615,107506.7,1,0.7237941427464412,0
TXN-IN-119527,19.08,CPRA_2,0.01901,44300.37,0,0.5587627986081157,0
TXN-IN-119528,15.96,CPRA_2,0.01316,10692.82,0,0.3375814710444929,0
TXN-IN-119529,18.65,CPRA_2,0.01766,114845.03,0,0.5900604291133432,0
TXN-IN-119530,15.79,CPRA_2,0.01067,19311.16,1,0.5246989534973805,0
TXN-IN-119531,29.9,CPRA_1,0.00075,9992.86,1,1.2121818895919034,0
TXN-IN-119532,17.22,CPRA_2,0.01551,17017.45,1,0.6530878730097114,0
TXN-IN-119533,25.01,CPRA_1,0.00135,585123.97,0,0.45600754198890353,0
TXN-IN-119534,25.07,CPRA_1,0.00019,250740.78,1,0.4066522921661626,0
TXN-IN-119535,19.11,CPRA_2,0.01783,929230.58,0,0.6628895746995193,0
